Country,Year,Literacy Rate (%),Life Expectancy (years),Healthcare Spending (% GDP),School Enrollment (%),Gender Equality Index,GDP per Capita (USD)
Country D,2012,93.6206588243351,61.917983045505494,7.187755154904579,95.93229474040426,0.5244254316643278,34334.03462147692
Country B,2009,81.66516631993358,72.60667952276515,7.885063545310938,74.29667203268754,0.6509212614523561,46351.11529749624
Country E,2002,94.52968800609545,60.837882784706366,13.775355770433512,74.86593951261446,0.5365021745800875,5224.731706337237
Country A,2008,67.08548435651142,76.44395823199287,9.206025311319687,80.7771086276472,0.5631997626865397,30274.417774632548
Country B,2011,73.22594324058593,73.75364451257789,11.794323904770867,79.27204841904519,0.6843494642342158,29200.919795949052
Country C,2022,94.81135286540541,78.94460545531093,5.183960926615329,99.59121088830993,0.741333802905574,2624.4229378511473
Country E,2013,63.62865679568407,57.05491224288037,13.139256778828678,86.92275924945436,0.5739206484784637,8653.766731165244
Country E,2000,95.77504381227077,61.30316348515065,7.403289441964173,85.71719883877128,0.6088800035495225,28065.12424678739
Country C,2017,91.42498560721346,59.63381081660397,8.090393289104346,87.36155919309878,0.6985530024540038,25386.08097072857
Country A,2016,99.02789704546467,60.7168372085721,5.452564319870385,96.25463125605573,0.4899793443433561,17847.588172015807
Country A,2008,66.21287935081816,58.090422374141525,9.096929059736155,77.3064330649083,0.5660022956554552,35188.1635960223
Country E,2008,61.787659000239174,71.86245704308219,13.525767727400451,85.32901837129697,0.7245828062626989,18651.36411759913
Country D,2022,66.54334485228641,72.80294221151664,8.787342581202893,78.12889578386724,0.7577932288291936,38674.56930084401
Country A,2009,97.73248979943676,80.3046926678203,14.086052707563924,93.41728932906778,0.6579618233561599,40652.627558184744
Country A,2018,66.65366480264709,67.53214529331288,13.674476031926819,93.31345764708739,0.5573581520496537,32584.32786712156
Country D,2014,78.26059099786191,70.97154139223343,5.61960942994326,98.72289155843063,0.6423690943714011,14670.067283740033
Country A,2004,70.18396412932572,84.73912178233333,8.052719437818126,83.40466179539854,0.47153679597844017,40330.24695799098
Country D,2014,69.81100722408905,70.95535250077538,14.104173075174607,74.75953156082636,0.41171832522530555,13337.57253861697
Country C,2019,59.66893049395276,72.20728263256048,5.298089424746698,96.89232674326253,0.4298460972253151,15847.46644559023
Country B,2022,76.8539770398795,84.87752244632152,12.658082846087595,96.71807853907339,0.44326896730021054,30831.468398349465
Country B,2001,92.47021274836034,84.82388144349318,14.064279791512671,77.04008620830089,0.4902637986922646,34763.236024068865
Country C,2012,52.47425067769354,67.72091336791861,12.704913983358267,78.2880944965299,0.5846902838413675,19193.226976354566
Country A,2023,94.46132968317107,74.04840488808892,12.438143170059078,79.40242321724055,0.49292336275459453,29977.995612942366
Country B,2015,83.27364825686497,69.4240752351176,13.433557756171497,83.5525022301778,0.6340127248501783,13151.442088155172
Country C,2014,80.83690402874514,76.62146354971601,11.657895610320113,94.8712954713754,0.7993199313891544,39945.94444708009
Country B,2009,81.29501164619961,83.15159563400175,9.230961887829716,74.33109671604731,0.5992724377981433,49614.27956731121
Country A,2013,64.81349179772347,64.2897792511982,5.6275555133505515,91.01172802196069,0.7027421418267212,35220.03066348333
Country D,2009,70.75722519341438,79.56625511316824,12.87967445014446,80.58400655654641,0.5169606229582284,16648.89509771648
Country C,2013,89.96450029521074,74.6454679832794,14.052536390408916,75.86989476740166,0.7851518945839089,18089.112927978764
Country B,2022,65.31905184681447,63.40554403822652,10.115864615532002,80.15315410021486,0.4996421902368787,2495.747531365936
Country A,2008,73.50101047863484,78.91898974545981,10.325104744557901,85.99827824260223,0.6386524013689733,32700.70775238332
Country B,2013,50.98161356938267,67.81399057592715,9.032869841460677,97.64242085552502,0.7933322797536937,30401.036904703455
Country A,2002,86.67791764677534,58.61191526443885,13.56882610833859,88.8480587213381,0.7232982430916961,47774.84257096951
Country A,2019,70.88510883393027,84.80249071827429,5.148033039635801,88.21243388966249,0.7968133225508947,20704.592228308262
Country A,2015,76.26793842368019,67.76938998916957,11.24548549615185,73.26223110571009,0.5518951942901441,46713.28083312034
Country A,2001,55.73446589053793,71.24657642128484,14.074130977587378,72.39402916040116,0.43105259888552283,38252.14527763541
Country C,2009,99.58571143937183,79.23885192291281,6.032223255322674,73.88390790431653,0.497396262435449,15112.15280656784
Country D,2002,65.1233913492423,83.826284053598,14.59164537397988,72.86636919593394,0.7830454016495102,1805.2107778862708
Country C,2010,81.74948307982251,81.18663549880947,14.676781640351141,87.29093305212521,0.5482312087924784,36606.39679972718
Country B,2010,79.06181724272327,70.751596234047,14.29788965156154,83.57845748885867,0.44990945370729474,25321.039177370414
Country C,2020,89.25461019624952,71.37088226599346,9.625460959719225,70.14976353693926,0.6372419210322429,48130.943892323354
Country C,2020,64.69184778109803,63.42660809828989,8.829700030322973,80.53199958455949,0.6001694470880928,2083.152275886624
Country B,2021,87.79636724986186,68.88408634477251,12.059477365220372,73.82092455090593,0.42498762617300356,26573.336066490006
Country D,2012,69.12508653428671,83.40516646525442,8.186902179440917,99.64358494730996,0.5811782587513464,39652.33319354401
Country C,2006,70.55804829231745,76.80822831815969,5.683441530953895,83.80472677695262,0.6531474768321575,39698.86218734509
Country A,2022,83.63562632433852,55.35630972224599,14.014221633620313,82.7837991631458,0.49307518533281164,33930.91424096811
Country C,2016,89.21428858702345,58.495203454682226,11.348560599317546,89.32522995601143,0.4497762926054277,20324.251370310085
Country B,2001,83.34333180602795,82.71433809873565,7.071544982912679,80.71280510611683,0.7459187003126404,4294.892214980679
Country D,2011,94.9939760285576,80.46157986782842,5.184085613482844,91.46543883888187,0.6501792389650767,15786.194588810797
Country C,2009,64.25795147550336,69.5849339724519,12.235159669313079,97.14381351427613,0.4621027380324271,32906.466897672944
Country C,2017,95.03083660509748,73.50934842601777,13.527999227643955,84.96691859745773,0.6516432398336698,38781.886695716756
Country B,2021,56.543176297168934,63.68938031142174,9.056475756483271,81.48769064362021,0.6941023595426099,41051.62945080808
Country E,2010,82.97651595149904,78.78492256301271,5.808982108531451,85.65690531123815,0.6390112110949072,38929.9807807863
Country E,2015,77.38153256900887,73.0995234066832,11.486212377003499,88.10658085986421,0.44646272463792264,16865.79618177408
Country C,2016,74.73179702077947,75.84477116367745,7.969290522348986,95.43107815113098,0.4498978965388326,35010.36221534699
Country A,2018,65.54560144310892,66.24729514026994,6.439467249502769,81.83438354047138,0.41805794914287886,48484.859015696784
Country C,2017,75.18663726541172,67.91314019534441,10.103965552062345,71.54294412700736,0.4936016061439243,7688.578995141504
Country E,2002,58.08866781923516,61.2304624889337,9.818437248922578,88.92201470249492,0.4238596336275099,36836.70774249934
Country C,2020,68.46604721058378,83.44157628762616,10.167704090773599,99.60634687360512,0.7221213950604216,21089.070105984054
Country A,2015,54.93404587419387,83.39671061159723,13.239323235591991,95.62710188274062,0.40616221116652995,12024.688812718632
Country D,2005,78.59232998931597,79.53253741719712,9.845458824776856,92.74767940758491,0.6324067838889259,16682.084250059088
Country C,2011,54.78839430998135,83.06665357597552,14.00540579745863,75.29505961045479,0.7239333632346727,9157.128829288895
Country B,2010,58.01723219525829,74.95984157741137,13.418106196221657,92.45857657023453,0.7579451964526817,40951.7762788602
Country A,2014,54.27334007437406,62.03955607909224,11.511159492832022,72.44429795726812,0.5637820219532239,19985.61081035436
Country C,2014,69.0655319976039,77.80631566577473,5.5685185760530596,84.81753914814702,0.6483697188306651,46943.34812078147
Country E,2015,92.09792272091742,64.75828627725107,13.649443894628353,81.12699251479623,0.7804668640708863,48352.91671695687
Country C,2009,95.34481958169138,68.21445067895243,14.05572029446741,97.1585899816588,0.6686441805391606,48321.375363256884
Country E,2011,53.59447273000067,63.23050491566109,8.750471345102929,74.79507247612607,0.7604369471295167,8629.858829484681
Country B,2012,81.72750704308135,67.7086575316381,10.261517596566083,93.66655010662724,0.6737168037142381,17972.91684057389
Country D,2003,84.21927122960366,75.37952096970085,7.810206706385272,71.45535705682539,0.42719890757978973,16208.858109131519
Country E,2006,76.6884971216012,58.318316839150896,5.147163340073919,91.05264281417078,0.4787531999962049,46211.25374475441
Country C,2021,83.3492430734773,58.15620786979049,9.794510613191308,78.81334619344155,0.7761804149293933,5237.285666667295
Country B,2001,61.68453577215476,75.51310036264425,6.2935897337763125,99.27740268683597,0.7377075701452944,29842.15544454851
Country A,2014,74.4822105909508,78.38743500323822,6.833247102265826,90.15230319878086,0.5690887142894782,24783.251709781114
Country C,2007,69.54379245179143,71.54400054137095,9.807108116222615,79.26716443645068,0.46445026435997766,48837.207487015745
Country A,2006,54.48539757198155,60.449230422023966,13.670383409800221,77.06563072706821,0.462868165637186,48201.681634616965
Country E,2014,81.27782198612445,67.92270545082965,13.446326717542824,89.17926330643492,0.7619448049923457,21775.931431442415
Country B,2022,74.76075963357731,77.74526567152043,14.65068421430034,78.18191334556352,0.4664831523677537,22627.32763897155
Country D,2013,63.75870134512916,75.57199304657499,9.826806185234378,75.60416057360052,0.5545119875413828,19842.210024758617
Country C,2007,73.68426302016857,58.2959643345811,10.520089097144623,89.4300911719058,0.7603217203152269,39669.43494231306
Country B,2011,88.76490091987515,84.07441542874736,13.221162343100088,91.72861133912964,0.4133731480900078,5908.87379236777
Country B,2012,90.08288814040318,61.7009164265901,11.996734103996724,77.14084920291387,0.6522964561799838,6691.198146423551
Country D,2010,82.47630643746845,61.611685137413644,6.828221069023392,86.07617399155475,0.5402382353547527,35529.94673368201
Country E,2016,73.38739167000818,68.79571743236367,8.981747520899562,89.9088864814257,0.44311332481001187,1817.6513447631598
Country D,2016,78.7874819601924,64.81729387000145,14.291592920764897,98.25750134578081,0.6270095638448852,33880.45854048977
Country D,2023,69.25076856778085,84.51957965933182,6.461271432927828,94.10299881652689,0.5939604746500041,7306.105487132471
Country D,2003,56.32781714971191,57.29469319762396,7.093563740264004,82.62444550743112,0.43968061527572516,39523.09337299772
Country A,2020,69.28102986930459,64.19317572769833,9.00660041921058,95.33222031400507,0.5068845068861181,37242.28397251745
Country C,2007,76.51663780348171,66.48166481281888,14.398741327661035,83.25081961443007,0.6961424742679401,9930.75464562282
Country D,2004,79.9417007325292,69.80376981165821,6.138181416173467,73.90379957476763,0.7023400950127747,38089.70268465841
Country C,2015,96.79004880273104,55.49219286180846,11.729423666930614,80.23301352191535,0.6394730928115913,39721.29850619225
Country D,2003,88.86667225153082,57.470863954248415,6.321225239120657,94.14172031945247,0.4441948718062071,46352.54364294985
Country E,2021,57.59962807223387,62.73428928189435,10.24501035583787,98.67414330587535,0.7412367240946784,36497.78839077063
Country E,2014,58.709110332646404,71.62006245056789,10.365635132401327,99.50751263770601,0.46908159295635465,43512.45733308166
Country D,2011,55.024737961987704,78.03314710580418,5.426261065341945,89.17284976816126,0.6883753545530791,32236.50716928449
Country B,2004,86.9090863610459,75.59486046444847,14.54117790771573,84.35025872131315,0.41703370483753394,31650.3020766338
Country C,2022,85.30611392459285,72.01074738167831,13.066226302358515,74.86171192358027,0.5327319374594615,34091.85461218218
Country E,2015,99.31814508484405,66.91698519182978,8.028542015262559,73.07572921891615,0.5913446375932736,20911.218958816913
Country A,2013,76.10117088321743,81.12083506768461,6.306242918097354,85.55506617001987,0.41118561886952854,12200.114629812455
Country B,2009,91.32074644244409,68.7931762977478,8.456267130240487,91.83337255364575,0.46862144842828757,21252.4200522305
Country E,2006,78.82199293213938,63.977584168267896,13.942765462442336,79.71766188626498,0.5275641011866412,30076.120710056242
Country B,2012,93.70433562637186,73.88005344556171,6.3268359684330004,90.24030183568435,0.7930029433026742,34810.26167499331
Country C,2019,86.05105196513757,75.76344989758927,8.49317098324776,87.12431197722765,0.7117903374199552,23378.477482912356
Country B,2004,82.14420074956264,66.95410734576566,9.943044246648292,98.22246585148162,0.7362785886871438,17175.411198179158
Country A,2002,78.25613354915252,55.84429843137744,5.328843167866564,76.28670794490866,0.6670067556168486,13097.66203902191
Country B,2014,86.14852622214875,57.823945007101315,7.680337126513016,87.73175400183877,0.51695780339153,9976.751327472492
Country E,2003,70.98269213355053,80.36796675680985,10.956338935677179,82.41390719841763,0.6837791614095582,24342.12628611232
Country A,2014,54.828829035283206,56.696437635559235,8.239645812158523,77.84726649243642,0.6694963918219914,35613.15182326357
Country C,2013,51.99930643989204,72.76059001126397,13.705254403532592,80.71876884206448,0.6439804724344262,41662.560598548094
Country E,2019,73.9511865804587,60.51128156348176,14.367654187192153,78.83604864713787,0.5193286014259345,17920.287218961083
Country C,2018,79.96457911100707,61.86778873732531,9.415428654497237,85.8294581595306,0.5052857452495282,30947.049135208843
Country D,2012,53.94245152853127,63.20001879208543,10.320204754162223,86.74162916329632,0.5345196920187016,24407.693095558778
Country E,2009,64.34517744560512,56.148741585910614,11.308082683110099,95.96620202006247,0.5249588197357953,48346.846645142534
Country B,2020,66.10161029877435,60.31705822420877,11.645349660947897,93.43917436898128,0.43113304642066863,44237.25085374818
Country C,2004,78.13977676041256,74.51499953541821,5.632579444004846,79.07545683981506,0.7209111924076794,44231.3990522092
Country B,2022,63.92412280213945,69.96151408624016,5.536794302661595,97.93975856906299,0.5477028279421098,29380.853425443438
Country A,2019,54.782429977800334,78.91987257216807,13.65587674247754,96.05058319664684,0.6826547252208248,22404.796891807724
Country C,2019,58.242837047327505,56.837263196544804,7.198720467926888,88.77588889023735,0.5119697829358011,32940.998742214724
Country C,2005,58.69739008020966,81.66694888754893,10.841055029438083,70.55885598049368,0.6408065255390979,8822.969596276269
Country A,2003,92.13474721113808,84.89195595698419,11.246718145136086,76.27409851779073,0.4138694407123069,44265.66421777665
Country A,2001,64.21598434891457,55.472199167463486,6.644642774002407,93.67957757161096,0.4424153444534678,14290.40540848267
Country A,2021,85.73458669573785,84.029201966198,12.615966267696498,83.61282393606359,0.5458118834232194,41518.05539534753
Country A,2015,78.39193731696528,62.0758813891306,13.65945618297671,73.77851553683126,0.507494712045919,15626.550889283433
Country D,2017,98.85193768082209,75.7762941461811,7.853776813176979,82.24779012873654,0.541361267082712,26578.957825964495
Country C,2004,63.64113344401011,63.77450329314779,13.778401809234373,76.35709371460007,0.772276862223029,38841.54012305275
Country D,2021,57.91865102646001,70.65438636242561,5.810371687645645,96.77702190746011,0.4295603127713412,20293.20648530074
Country D,2003,52.60189188472802,70.31255529508498,13.004639262072368,96.67775212931917,0.5850923299812221,18542.18499481116
Country B,2012,62.047983114064024,65.83316438347217,11.401111609436933,81.6118654632601,0.47930264961529573,44505.73797468049
Country C,2018,84.20354432076962,76.52640304865001,10.831107893853174,74.12180503261226,0.5423354072969775,4376.540647277878
Country C,2022,54.262911231843034,72.98909445589943,7.301327448249482,80.7649370139476,0.6708139534125633,42235.17986672725
Country C,2001,62.235092257482926,70.24831011829527,8.618418027799848,73.86219894930512,0.7891756512449601,46481.7241434394
Country C,2012,92.7654184092006,84.4851793575477,14.103043842702093,79.12137984512226,0.6778910824081528,28594.88686605434
Country A,2010,79.14764746822601,83.20027978561978,9.657410864257507,93.13544607157112,0.7539377721474958,35102.558964402786
Country E,2021,53.47607701265977,83.66307537380985,10.943800843627953,78.7583931659204,0.4589034662798395,43210.94193267716
Country B,2003,52.38415721248816,81.43971879409864,14.358515327960218,86.32605823920878,0.4725566457685959,22340.86590780111
Country B,2021,53.05614376628834,62.654660162631394,9.66488440323242,73.56620115658856,0.7507073919168349,44060.60810202513
Country A,2019,97.09375250736264,65.49928092934543,8.882692383934089,80.42876326497472,0.6430089368153592,19240.805849972952
Country D,2019,92.49357142805273,61.93163858636524,13.932021110481209,71.18913001732766,0.7168477530768138,16017.099425837478
Country E,2014,92.24700210093874,84.58530661668539,14.10887954505611,86.4450478439363,0.4891439232384819,49176.82652412386
Country B,2003,96.2108381121773,59.579856092904734,8.546382593019885,80.42869557621802,0.5394379899608899,2526.251835813111
Country D,2008,75.26276951254552,65.99535266676716,10.919896825502068,96.16011739687121,0.4324138110769838,16658.47904687545
Country C,2006,62.3672335571672,60.971332741580696,14.63727772833238,81.77657801035838,0.7582341796529031,23468.953080392937
Country E,2018,70.0674002119259,61.7036143655276,5.554706951393963,86.73325358443083,0.7825421698592163,16233.329413841031
Country E,2018,85.94320364419053,62.412636544096344,5.3980241952058385,99.29932383047917,0.7429855390173248,14825.981668366878
Country C,2005,93.80164357606326,74.19012026679863,10.165805088689808,89.28117793554091,0.5748721256685259,19163.355634126405
Country B,2005,71.75454633497621,57.28148110574583,7.912401436265885,85.01415984269728,0.5364538844570853,20504.988948317205
Country E,2019,76.76904776910305,72.17589620871352,10.818498849341502,72.94374189285963,0.5850403097036843,4508.59946901836
Country A,2014,96.58914966381266,79.5785870885231,12.242953529335947,94.62892872601365,0.6550470012028939,38986.85650993967
Country A,2014,55.37493185547145,77.99571329813293,5.690743375209724,89.27150016352363,0.5726029374641304,9244.095324963715
Country A,2019,93.1149608487062,59.53515094846976,13.823674758021948,73.25572945087373,0.5686481112791211,3010.0558223747294
Country E,2008,57.9653741125968,82.44195204336415,7.768870012369559,77.37007452327911,0.572415637352711,29928.578805466335
Country B,2003,74.19306751453101,78.10271144214322,8.813474821801943,86.12942384312598,0.6978308731256528,33761.08820723921
Country D,2017,60.92115643315298,55.159075327985384,8.370367519640503,71.35187299930882,0.7147163481008041,38253.67904589557
Country B,2017,80.14738153453021,77.12120900618758,13.398348580891987,91.54930289154751,0.7482153289135214,5301.431643631888
Country D,2004,77.9286710854133,77.12265035865995,6.706522001621008,76.83381533365427,0.4971949096105083,9414.524391259625
Country E,2019,69.00036821203759,69.90448241619954,5.286732183116473,84.69131723235206,0.46300190271446984,9933.553093367489
Country C,2022,93.16517574225622,56.37947248019117,14.718016117192292,77.24930226886043,0.5380511663891202,30088.37351223275
Country D,2010,82.99066601440299,72.39717814847049,14.80632475221104,84.67560707124953,0.5681792014127082,44596.34926715835
Country D,2004,86.06025624809718,77.97240280102928,7.5769282988018585,75.69037017349848,0.6807470634775858,35614.92543139259
Country B,2021,57.53298691038343,63.12622165963002,5.093526351042553,87.81761797858348,0.703172173540654,16420.663882703757
Country E,2003,94.15828389878088,75.01204654755362,11.459171021933336,97.31220182305108,0.7936611467370123,42804.84908907952
Country B,2011,58.35200818100092,65.61778585133146,11.484632827647694,94.22007838177336,0.5512890515211355,33819.88684641556
Country E,2001,61.13924821049801,72.21564498706694,14.403567144657202,77.2456229175444,0.5610079315941741,34733.90519640877
Country D,2012,56.40275692484402,66.53697248294874,7.984705107425603,84.94328457002793,0.6168319896749097,47910.64687840229
Country C,2009,72.01796039844078,64.11284398053337,6.895041778964874,82.69325256934029,0.7281341911300834,47567.86742325045
Country E,2008,94.38546158761548,80.67743426296133,11.163823471830579,98.96425358166672,0.664373603520116,19897.96181309695
Country D,2009,62.622375980492976,77.6151477755613,10.636710655584293,93.964633820099,0.6290637699929675,32155.91483490178
Country C,2006,68.68767102114766,65.36347401919447,12.177367937066162,73.22285991045918,0.6592487851898703,10898.99452731502
Country B,2003,92.3033210037711,68.03894924845628,13.851274032904454,75.05657202140283,0.5857801567838585,21183.700443804268
Country B,2018,80.89076398794447,75.75110253626038,10.597451874799894,91.06085182998119,0.7036214276251437,14397.236062679085
Country E,2009,87.58081968231384,79.33236341771527,6.500752597937918,74.79574526898179,0.43011828442156014,19000.882569847043
Country E,2002,60.700002471805746,75.53023788474137,10.981289433616428,98.51405648529894,0.6036095905018276,34094.91182068164
Country E,2020,85.82449316662877,71.22794742047915,8.74101567431258,99.78840549279616,0.7226310604352367,11302.013688703748
Country B,2018,61.38052893208862,83.63157495793814,9.527350286091036,93.35112598843483,0.5210076309959342,9836.11998120891
Country E,2020,99.36569911053306,78.22430859224691,14.59484390889166,70.80400717946222,0.7373664162846245,19587.581780094293
Country D,2001,77.99430780633686,58.46775581173866,10.549470542425377,84.48180332049996,0.7131328960419272,5808.758826321323
Country A,2019,84.78196290215685,71.74417296376058,6.496471588789424,82.18238527899669,0.6322676584887013,40880.79350051718
Country A,2009,55.92007920707514,67.28669924186954,9.43158607124516,93.98606924962289,0.5008594314022127,47966.43101798758
Country E,2001,62.53279900207848,78.84806910372382,7.284305026161629,78.61024983713295,0.7444296862863733,40265.500737774746
Country D,2001,56.98703297821772,56.33989101572296,6.3548249433293,81.58378129521034,0.4119875502669694,27038.995006031844
Country D,2023,69.50853576358615,67.32170709887285,12.12234112335033,72.80504036810363,0.6370052944858762,34032.6952996161
Country D,2016,64.20679321026992,64.54828946030457,11.285690691389,80.27908259653202,0.7130258668701972,40473.340779862876
Country C,2015,86.64611298152846,59.23557953739155,9.977888665177616,99.21561535447199,0.5941611496219983,4343.191514377431
Country D,2015,55.43544898140756,66.36412345958716,9.232382957908463,98.26449562057466,0.4411424502969322,21488.075943680997
Country B,2013,87.60296842251842,75.18400834553438,8.222177308208781,92.50777618416025,0.7335926315864643,8045.241235317765
Country B,2006,52.285241231929376,65.85033655097578,5.880087122185023,97.21790966592566,0.7636352284457774,5446.406184955372
Country D,2020,60.100891866119625,72.40019726057096,7.992696475301935,76.33511520563489,0.6253238773906459,38189.67990501528
Country A,2010,89.59824959823015,72.78435387817927,13.383946229617859,88.65495605598278,0.7148618612407217,43045.471785286616
Country C,2023,87.13883205539474,72.613333811741,12.83675394587312,84.99916714674752,0.6442859147081568,5105.995836185321
Country B,2000,73.81630569594317,70.88595651832617,14.723177239412413,82.68070121103426,0.6293131799141339,9761.288821264938
Country B,2010,52.49913575387759,58.50964707047164,11.560671121310387,79.74505410879274,0.45230879948408087,11820.23623707087
Country B,2022,80.49468708346497,61.55367782305978,10.536397575683928,95.98958776018262,0.5747170452210486,42990.70178397806
Country C,2020,70.33620519870492,79.00201228752968,7.9604448324287,84.53515566978525,0.6715174998810838,45764.87927617387
Country D,2003,65.82640750989849,70.07096466768131,5.768602425135602,91.72100468407079,0.5817932247605846,38483.778714623324
Country C,2006,82.02053184132672,76.18228947508945,11.180183384861815,91.17850731417941,0.6471058174844644,40022.461026095894
Country D,2014,71.83072811008631,72.09727240638284,9.88162191675772,74.08213351143658,0.7579234732677756,17791.768515736563
Country E,2017,54.62105502265893,56.16070763500715,12.590745133976107,71.46807095688779,0.5464886526705994,21007.421449498946
Country B,2011,95.79752352561721,78.88641307053702,9.118579284156361,95.19889520785075,0.7313946504534095,14743.97412486981
Country A,2016,88.92465497266895,56.92972583587149,14.8555135786437,84.70960113513652,0.4116180736065718,47960.62616717442
Country C,2000,52.81890956452762,83.29522153475719,8.976120548634338,94.30256595029736,0.7410649101238911,36655.16451969203
Country C,2010,76.25319350953478,61.461307651152275,8.330716349115807,78.91195742986645,0.44267091853370266,17725.941624475152
Country B,2000,54.16887814493141,70.37218430380449,13.709863767505805,95.85495913847346,0.5285762895488854,7648.090216628541
Country B,2014,91.86449295292425,56.907641273973596,8.95506423018935,94.92461454629048,0.6053778843717164,10545.675639468971
Country A,2020,80.65069805259859,81.84797135997464,13.708973191206802,81.45014282982076,0.6600140563206536,11000.097333063244
Country A,2009,58.62245667865342,84.39820763694414,5.273542856238502,82.35094185208666,0.78124478739915,31125.744077816507
Country B,2006,51.037067140310036,59.3887750816357,11.925933110655878,80.52677198354421,0.5228121452915417,45244.860729201675
Country D,2001,51.57905060732103,63.87359627480559,5.718528734990973,71.04467719642165,0.4341395029555133,43565.20976185404
Country B,2009,75.36827360324149,55.47623265381544,6.482324630849519,90.62981773683188,0.5835342429850174,4416.158840134758
Country A,2023,86.71867393383869,78.60896475902369,12.000750198695911,78.18197647763449,0.5381072802842395,35743.78192152109
Country B,2003,56.04202256669796,64.34392998044238,7.897233412135247,96.52041227087518,0.6400476478864443,9216.621285521298
Country A,2011,61.06420329574787,72.66512408025494,7.104334012793995,96.92131442864579,0.7691130128102639,16207.567341520298
Country E,2018,66.36299725847661,56.17655503840044,13.015261376293441,91.67737618365436,0.6573432423172574,27646.527870834314
Country D,2010,60.90383910305765,76.46380800024242,14.46246864173697,75.44691966902411,0.6312057025392205,42204.99168711399
Country A,2007,69.56682813435793,70.88211890070181,7.323806485383013,72.67877477388083,0.49843383262343677,12600.530057783615
Country C,2017,77.9807502882538,76.74940737996505,8.171959562356854,94.4933978637215,0.5059056760416445,43817.68359047027
Country C,2010,84.24683741206546,78.68692939452892,12.140733060064102,96.7919832658583,0.5744303574731527,37002.31436575649
Country D,2010,98.18875911036142,57.67728598536501,13.152928705558761,80.56117374201537,0.7565169535568389,34038.89491845342
Country D,2012,96.54218348415972,72.34276362379676,14.991623003272926,80.58867801178322,0.6317934881014526,7512.333806893765
Country C,2002,78.50634874144572,74.49832101644866,7.733707232535992,81.70827722105602,0.5978591068544544,24237.069409826287
Country E,2011,86.70750282281773,70.50156261834985,10.566185887535205,94.8286692029934,0.6170190083693164,14481.316739849404
Country E,2002,97.5436102312714,60.47228194795367,6.340189414547041,91.21215872502343,0.7335128965187009,29819.003483675602
Country A,2009,54.17359722707024,78.86791852173211,8.308401050984973,73.65929002307281,0.6711577317455337,34006.37020084044
Country D,2016,50.28173799307146,84.92374986518794,5.449685712246028,89.04071717937285,0.7709699974259784,4203.004031992732
Country C,2021,51.48998818647917,84.07810757285569,7.108385428363505,70.29332979874457,0.632696353269405,32565.161927298
Country D,2001,78.16746811864819,78.32588694931694,10.065449767845925,91.31158615081941,0.4784114412183481,25407.648491813692
Country C,2016,88.14167126512672,67.54323168359264,6.63759122847043,92.9389695212231,0.40749033890831093,42095.890473375046
Country C,2015,68.35374753725173,65.11901493520067,13.893833101726091,94.44845259095207,0.5268455627421188,39869.91081678764
Country A,2001,77.26195873638093,57.056373973024954,12.10309011429648,88.76927865413668,0.4250944101291659,21235.63556720776
Country D,2021,75.81831592742685,67.48858911255071,5.2773600253943105,75.41764313246138,0.5628260124029117,48834.02912080594
Country E,2019,54.738544579600976,59.68145793195397,13.767015557252138,93.81240341944482,0.4751560679521586,29758.50654112225
Country D,2005,66.07941321120245,62.630041405180854,14.773209941954688,96.99371677725497,0.5619653053924493,48218.61154654707
Country C,2009,50.9717577591151,81.75660319532054,10.018615697670036,89.01388429168352,0.5596813089294053,36243.935279424404
Country E,2009,55.53528444032554,84.05576894533657,8.146106775495777,78.25353621896592,0.5105076278033622,20969.996467148278
Country C,2007,90.5929111454889,83.45677001397281,7.634644494000494,75.3808216505411,0.6611277711105024,12455.14212964114
Country D,2000,91.47067486241595,60.80067057530173,5.874194942185486,76.94389065109428,0.5733735250691971,23805.030622788865
Country C,2012,90.09731600225348,82.02682624705969,9.916093780690309,70.5071276210439,0.7573825226771697,46866.361687278004
Country B,2023,86.34093204761183,59.24515902700796,5.50140022102736,70.30505773199704,0.43043216343273766,7381.115392101101
Country E,2008,89.66564231999509,70.2298062362845,10.038371913275183,78.91115262537208,0.5642494352743221,23555.529541664713
Country A,2021,83.54911706347592,74.3099010179312,7.52548440725093,97.68879142820873,0.7103798577263166,17997.174845825128
Country B,2009,83.49166694081444,68.87400619301256,9.764319555781835,88.63982367618539,0.5978141130998151,43496.400464473874
Country C,2014,83.3680898745904,83.55512306250426,9.183841263444538,81.58321177431745,0.7864325090651542,40398.84717314064
Country D,2004,75.7021394839102,64.99638169274816,8.051142520043012,70.325426881612,0.4699291881981453,28054.776554197102
Country C,2021,68.16736167324223,70.8213298929419,9.486382395166729,99.69100456074337,0.5264096778308636,21338.33973162274
Country A,2015,86.50976330807774,57.26349806438991,9.740338892456524,83.67533163781135,0.446461623258739,34524.82921326368
Country D,2012,64.93230067933708,80.56673740234471,13.336917615752386,99.74508500949898,0.49869186069740756,47701.03565477472
Country E,2021,77.14510657388097,67.40090187831834,11.657833434322702,91.6041986584965,0.6690129007585817,5956.918748954002
Country E,2019,71.66778101089406,76.01596346775992,9.331565976813518,71.53716553355483,0.5947783989295456,45042.54461915173
Country C,2017,63.83111385468506,75.46736893148255,14.052419375757363,95.77076920231708,0.4648268918848557,15417.294177031403
